Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
o_{p=cge00061,f=C00080}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C00083}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C00154}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C00229}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C00249}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C01209}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C01571}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C02679}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C03939}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C04246}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C04618}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C04619}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C04620}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C04633}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C04688}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05223}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05744}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05745}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05746}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05747}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05748}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05749}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05750}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05751}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05752}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05753}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05754}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05755}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05756}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05757}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05758}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05759}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05760}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05761}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05762}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05763}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C05764}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C06423}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C06424}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00061,f=C16219}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00062,f=C00011}, 0.997777777778, 0.0470880446676, 0.00155555555556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00040}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00080}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00083}, 0.995555555556, 0.0665183535426, 0.00217732421581, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00136}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00154}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00249}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00264}, 0.992222222222, 0.0878480731184, 0.00360212557277, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00638}, 0.993333333333, 0.0813770374382, 0.00263874268601, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00640}, 0.991111111111, 0.0938609425864, 0.00374495545475, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C00658}, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C01832}, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C01944}, 0.987777777778, 0.109876473852, 0.00347655285492, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C02593}, 0.986666666667, 0.114697670227, 0.00361068373539, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C02843}, 0.995555555556, 0.0665183535426, 0.00217732421581, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C03221}, 0.993333333333, 0.0813770374382, 0.00307117221357, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05258}, 0.994444444444, 0.074328267557, 0.00242161052419, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05259}, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05260}, 0.993333333333, 0.0813770374382, 0.00263874268601, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05261}, 0.995555555556, 0.0665183535426, 0.00217732421581, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05262}, 0.991111111111, 0.0938609425864, 0.00301436888139, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05263}, 0.996666666667, 0.0576387215526, 0.00189541356769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05264}, 0.99, 0.0994987437107, 0.00354686437767, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05265}, 0.996666666667, 0.0576387215526, 0.00189541356769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05266}, 0.985555555556, 0.119313882131, 0.00373670482684, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05267}, 0.993333333333, 0.0813770374382, 0.00263874268601, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05268}, 0.985555555556, 0.119313882131, 0.00434755501034, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05269}, 0.988888888889, 0.104822012578, 0.00333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05270}, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05271}, 0.986666666667, 0.114697670227, 0.00361068373539, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05272}, 0.99, 0.0994987437107, 0.00317979733806, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05273}, 0.997777777778, 0.0470880446676, 0.00155555555556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05274}, 0.993333333333, 0.0813770374382, 0.00263874268601, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05275}, 0.992222222222, 0.0878480731184, 0.00360212557277, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C05276}, 0.99, 0.0994987437107, 0.00317979733806, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C20876}, 0.987777777778, 0.109876473852, 0.00347655285492, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C20877}, 0.988888888889, 0.104822012578, 0.00368513865595, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C20878}, 0.991111111111, 0.0938609425864, 0.00301436888139, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00062,f=C20879}, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00071,f=C00011}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00013}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00071}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00080}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00136}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00154}, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00162}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00226}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00249}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00318}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00332}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00340}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00435}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00527}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C00877}, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C01144}, 0.00333333333333, 0.0576387215526, 0.00189541356769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C01832}, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C01944}, 0.00333333333333, 0.0576387215526, 0.00189541356769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C02593}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C02990}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C03024}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C03161}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C03221}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C03547}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05258}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05259}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05260}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05261}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05262}, 0.00333333333333, 0.0576387215526, 0.00189541356769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05263}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05264}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05265}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05266}, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05267}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05268}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05269}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05270}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05271}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05272}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05273}, 0.00333333333333, 0.0576387215526, 0.00246205775624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05274}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05275}, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05276}, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05279}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00071,f=C05280}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00072,f=C00042}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00072,f=C00080}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00072,f=C00091}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00072,f=C00164}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00072,f=C00332}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00072,f=C00356}, 0.997777777778, 0.0470880446676, 0.00155555555556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00072,f=C01089}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00100,f=C00011}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00013}, 0.00333333333333, 0.0576387215526, 0.00189541356769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00040}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00080}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00162}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00187}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00448}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00751}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00996}, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C00999}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01054}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01164}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01189}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01561}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01673}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01724}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01753}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01789}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01802}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C01943}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C02530}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C03428}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C03845}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C05103}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C05107}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C05108}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C05109}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C05437}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C05439}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C05443}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C07712}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C08821}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C11455}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C11508}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C11522}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15776}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15777}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15778}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15780}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15781}, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15782}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15783}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15808}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15816}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C15915}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C18231}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00100,f=C21106}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00120,f=C00013}, 0.997777777778, 0.0470880446676, 0.00155555555556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00028}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00030}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00037}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00080}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00100}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00187}, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00245}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00695}, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00996}, 0.997777777778, 0.0470880446676, 0.00155555555556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C00999}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C01301}, 0.988888888889, 0.104822012578, 0.00333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C01794}, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00120,f=C01921}, 0.995555555556, 0.0665183535426, 0.00217732421581, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
