Precursor Mass,Retention Time,Observation Confidence,Average Observation Score,Compound
113.0365,10.98,0.785634370105,0.785634370105,C08311
153.03,8.82,0.0599477488757,0.0599477488757,C06608
355.0911,15.12,0.75,0.75,C13758
275.0898,20.3,0.368134272492,0.368134272492,C17483
422.0584,11.09,0.75,0.75,C01969
362.0545,20.88,0.891078838174,0.891078838174,C06193
299.14,8.21,0.349603028509,0.349603028509,C20962
131.0719,9.8,0.75,0.75,C06103
549.0873,11.01,0.0,0.0,C12638
327.1954,9.26,0.80296312139,0.80296312139,C04379
114.0565,9.29,0.0,0.0,C18170
383.15,9.43,0.75,0.75,C10893
190.0333,2.36,0.0,0.0,C08294
547.074,11.13,0.75,0.75,C03319
293.0561,3.73,0.0,0.0,C17132
233.1555,2.57,0.844850317091,0.844850317091,C09743
316.1545,15.54,0.337796130266,0.337796130266,C14988
296.1377,9.09,0.75,0.75,C11484
179.0567,8.36,0.874471011426,0.874471011426,C06468
85.03,21.64,0.0,0.0,C19201
461.1037,10.95,0.663124354286,0.663124354286,C10187
417.1611,2.47,0.892343000209,0.892343000209,C09435
255.0904,4.66,0.75,0.75,C19112
181.0514,14.78,0.670674981636,0.670674981636,C04044
481.2817,11.26,0.75,0.75,C09093
130.0513,12.6,0.846342981136,0.846342981136,C01165
327.0503,9.44,0.78405749755,0.78405749755,C10198
293.2104,8.07,0.75,0.75,C16342
121.0298,5.55,0.75,0.75,C00539
371.1605,9.56,0.145192870229,0.145192870229,C18930
339.0893,14.65,0.512069850723,0.512069850723,C05731
417.1644,10.68,0.75,0.39,C07267
421.133,11.73,0.75,0.75,C15155
174.0567,2.6,0.767906330006,0.767906330006,C11504
394.9806,34.71,0.0,0.0,C18552
141.0173,12.52,0.944990176817,0.944990176817,C03586
151.0405,5.71,0.806538446505,0.806538446505,C10804
339.0893,14.65,0.489049640994,0.489049640994,C01093
179.0566,9.57,0.899263403742,0.474631701871,C00159
205.0895,9.45,0.0,0.0,C10476
129.0923,9.48,0.0,0.0,C17714
323.172,35.09,0.75,0.75,C19147
249.147,10.19,0.0,0.0,C07020
322.1516,11.11,0.75,0.75,C20910
146.0244,2.5,0.75,0.75,C05579
341.1126,9.63,0.75198601843,0.580993009215,C00243
130.088,8.2,0.770815986678,0.770815986678,C16439
102.0566,15.42,0.0,0.0,C02261
341.1126,9.63,0.739799286451,0.374899643225,C00089
193.0718,6.7,0.764096600141,0.764096600141,C03659
110.0353,6.28,0.0,0.0,C00380
263.1016,10.99,0.75,0.75,C17967
137.0233,20.64,0.845186260281,0.845186260281,C10832
197.0435,9.73,0.75,0.75,C01207
128.0355,12.46,0.742437299781,0.742437299781,C01877
606.0828,20.31,0.75,0.75,C00203
281.2501,34.91,0.0,0.0,C00712
233.1555,2.57,0.874770529857,0.874770529857,C17504
121.0296,8.88,0.948337292162,0.948337292162,C03067
259.122,14.76,0.75,0.75,C14501
415.3254,35.12,0.75,0.75,C17333
328.0812,9.58,0.75,0.75,C01069
312.1262,9.24,0.75,0.75,C08513
328.1099,9.44,0.75,0.75,C11569
367.2185,34.71,0.677958971924,0.677958971924,C07506
150.0559,2.76,0.884976664146,0.884976664146,C04353
163.04,14.78,0.0,0.0,C06738
245.1156,15.61,0.438540039569,0.438540039569,C09601
150.0561,8.02,0.721652082924,0.721652082924,C18623
415.3254,35.12,0.75350823673,0.75350823673,C19650
503.1681,10.46,0.753912175781,0.753912175781,C00883
280.1063,13.61,0.75,0.75,C02494
215.0338,8.23,0.0,0.0,C18082
233.1555,2.57,0.874770529857,0.874770529857,C17489
472.1119,16.71,0.75,0.75,C05674
309.1108,18.12,0.730264235077,0.730264235077,C05113
359.1236,8.44,0.62242565875,0.62242565875,C17754
130.088,8.2,0.770815986678,0.770815986678,C00123
150.0559,2.76,0.123970862368,0.123970862368,C07301
503.1681,10.46,0.804263565891,0.804263565891,C02160
265.1482,4.4,0.0,0.0,C09717
113.0365,10.98,0.850693667487,0.850693667487,C00429
102.0566,15.42,0.0,0.0,C11735
268.1052,9.91,0.795854896497,0.795854896497,C19412
154.0626,10.93,0.75,0.75,C01162
151.0395,2.81,0.916823308271,0.916823308271,C12064
357.1723,11.22,0.0209172702617,0.0209172702617,C11053
277.0257,13.16,0.75,0.75,C06933
203.0838,9.36,0.75,0.75,C10743
353.1039,9.86,0.757291380423,0.757291380423,C10498
207.0456,14.8,0.783490566038,0.783490566038,C18534
163.04,14.78,0.0,0.0,C01772
623.3528,35.01,0.75,0.75,C20007
188.0939,12.05,0.745048790426,0.745048790426,C10124
249.147,10.19,0.0,0.0,C09748
145.099,10.82,0.0554503100766,0.0554503100766,C00739
116.0714,12.0,0.0,0.0,C16436
279.1942,9.14,0.0,0.0,C20388
148.0441,9.39,0.91015625,0.91015625,C01733
179.0567,8.36,0.885650103692,0.885650103692,C06466
382.1357,10.88,0.338716416152,0.338716416152,C07278
329.0644,9.88,0.801632934853,0.801632934853,C17405
143.035,8.39,0.903114186851,0.903114186851,C01757
190.0333,2.36,0.75,0.75,C07714
356.1015,20.37,0.75,0.75,C17751
179.0567,8.36,0.673626117151,0.673626117151,C01934
173.0718,2.98,0.774755035052,0.774755035052,C02693
524.3159,8.83,0.75,0.75,C11999
158.0824,8.25,0.0,0.0,C08269
151.0405,5.71,0.758542103369,0.758542103369,C01983
165.0196,2.57,0.85595065312,0.85595065312,C14096
397.2305,34.67,0.75,0.75,C14446
631.1149,10.89,0.75,0.75,C19971
146.0469,15.41,0.726238132624,0.726238132624,C05574
241.0822,3.53,0.75,0.75,C19431
345.1298,8.0,0.774763738187,0.774763738187,C09174
131.0341,8.29,0.875,0.875,C11838
368.1087,10.59,0.784493366145,0.784493366145,C09393
327.1954,9.26,0.786328462555,0.786328462555,C14681
287.1418,9.49,0.75,0.75,C11495
205.0895,9.45,0.0,0.0,C14567
547.074,11.13,0.75094510812,0.75094510812,C03442
209.0824,9.51,0.0,0.0,C07350
121.0296,15.51,0.0,0.0,C00180
193.036,15.34,0.832841003625,0.832841003625,C06473
239.0591,2.24,0.75,0.75,C05817
267.082,5.77,0.7473917323,0.7473917323,C18286
369.0047,20.36,0.0,0.0,C00447
130.0872,11.36,0.0,0.0,C02486
427.146,10.58,0.751695217702,0.395847608851,C15181
193.0525,8.8,0.75,0.75,C00779
226.0844,6.34,0.74,0.641824208101,C00881
165.056,9.73,0.657576398702,0.657576398702,C11380
111.0202,4.24,0.807994896874,0.768997448437,C00106
121.0296,8.88,0.75,0.75,C00180
138.0557,8.02,0.0,0.0,C12110
197.0435,9.73,0.48,0.24,C05584
161.0456,8.31,0.771405854119,0.771405854119,C06474
165.0199,20.42,0.85595065312,0.85595065312,C14100
133.0147,20.38,0.77471331651,0.77471331651,C00149
528.0754,10.55,0.745871070186,0.745871070186,C17093
427.0031,19.7,0.75,0.75,C14021
362.0545,20.88,0.379222689722,0.379222689722,C18731
164.0384,11.05,1.0,0.875,C02989
121.0299,20.42,0.0,0.0,C00539
113.0365,10.98,0.134662533512,0.134662533512,C02512
131.0472,11.01,0.759818919763,0.759818919763,C01905
150.0561,8.02,0.763191730097,0.763191730097,C17756
327.1428,10.9,0.549598799019,0.549598799019,C06167
116.0725,9.12,0.0,0.0,C00431
267.082,5.77,0.728070198377,0.728070198377,C14558
267.082,5.77,0.744294387168,0.744294387168,C14850
166.051,8.01,0.804597226417,0.642298613208,C00250
217.013,12.41,0.75,0.75,C14569
381.1397,11.17,0.75,0.75,C08359
334.0527,9.86,0.75,0.75,C20566
286.1043,10.57,0.770604043775,0.770604043775,C08532
407.2849,15.99,0.759356287425,0.759356287425,C17726
257.0792,3.82,0.626940522206,0.626940522206,C14115
147.0662,11.11,0.777638190955,0.777638190955,C06471
210.0358,9.99,0.0,0.0,C14266
473.1947,9.79,0.75,0.75,C07259
203.0838,9.36,0.753013661792,0.753013661792,C07839
161.0456,8.31,0.711485573424,0.711485573424,C00478
836.1115,10.23,0.75,0.75,C05989
329.0644,9.88,0.789886486478,0.789886486478,C17670
179.0566,9.57,0.899263403742,0.899263403742,C02209
155.0463,13.52,0.787775708248,0.787775708248,C03817
169.123,9.07,0.0,0.0,C03092
367.2164,2.16,0.135389788876,0.135389788876,C07506
299.1363,10.81,0.853532531569,0.853532531569,C20962
147.0662,11.11,0.781407035176,0.781407035176,C02104
117.0189,19.69,0.31,0.155,C02170
281.2501,34.91,0.0,0.0,C01712
151.0395,2.81,0.862781954887,0.476390977444,C00755
710.3323,11.28,0.0,0.0,C08089
135.0449,14.79,0.157635993632,0.157635993632,C03765
278.1413,9.26,0.75,0.75,C10947
165.04,14.57,0.0320468514347,0.0320468514347,C00545
201.1363,9.8,0.759269210102,0.759269210102,C03626
114.0565,9.29,0.0,0.0,C00148
319.1186,9.95,0.607339530948,0.607339530948,C09298
227.0682,4.33,0.7481510601,0.7481510601,C09317
403.0516,10.59,0.75,0.75,C04839
193.0525,8.8,0.815660497248,0.587830248624,C10470
338.1081,34.86,0.75,0.75,C07436
151.0395,2.81,0.804266621319,0.804266621319,C14108
407.2835,10.71,0.836550308008,0.836550308008,C17726
130.0872,11.36,0.0,0.0,C21092
367.0927,9.56,0.366535396385,0.366535396385,C01314
293.0561,3.73,0.75,0.75,C06981
190.0333,2.36,0.843784994401,0.843784994401,C11048
179.0567,8.36,0.885650103692,0.885650103692,C00738
206.0831,9.9,0.728255596849,0.728255596849,C09986
180.0668,13.97,0.782974700884,0.406487350442,C04368
407.2849,14.39,0.75,0.75,C17737
115.0401,9.67,0.0,0.0,C00141
88.0414,15.7,0.0,0.0,C00041
316.1189,9.59,0.570430025614,0.570430025614,C10166
183.0639,10.22,0.75,0.75,C04535
389.1582,10.79,0.75,0.75,C09412
587.0979,11.63,0.75,0.75,C20638
407.2835,10.71,0.836550308008,0.836550308008,C17727
489.1648,10.56,0.0,0.0,C14123
122.0608,8.01,0.0,0.0,C19191
199.0704,9.94,0.75,0.75,C17360
308.1017,11.03,0.80478852647,0.80478852647,C21053
161.0456,8.31,0.616396515899,0.616396515899,C06159
179.0567,8.36,1.0,0.937235505713,C00795
179.0556,1.89,0.824564812669,0.824564812669,C01582
165.0194,12.65,0.85595065312,0.85595065312,C14096
116.0725,9.12,0.0,0.0,C15987
329.1354,10.82,0.865725079727,0.865725079727,C11854
407.2849,15.99,0.759356287425,0.759356287425,C17727
116.0714,12.0,0.0,0.0,C03571
257.0792,3.82,0.604735501252,0.604735501252,C10268
319.1186,9.95,0.553588028791,0.553588028791,C20380
155.0463,13.52,0.75,0.75,C19481
121.0296,15.51,0.0,0.0,C06202
184.0983,9.54,0.892007321538,0.892007321538,C20673
255.2355,6.99,0.7,0.35,C00249
351.0824,9.3,0.75,0.75,C10880
257.0789,13.08,0.807367758186,0.807367758186,C08465
179.0556,1.89,0.75,0.75,C01719
121.029,35.07,0.0,0.0,C00539
165.0196,8.82,0.33,0.166146303732,C06337
301.0983,12.18,0.818828213879,0.818828213879,C19222
131.0341,8.29,0.802455357143,0.802455357143,C02674
146.0244,2.5,0.554248539811,0.554248539811,C11129
547.0433,13.25,0.75,0.75,C17328
267.082,5.77,0.729913856194,0.729913856194,C14560
501.299,2.59,0.75,0.75,C09948
261.0002,16.24,0.75,0.75,C18979
165.0192,14.29,0.75,0.75,C03590
193.0718,6.7,0.75,0.75,C03619
235.0738,9.49,0.473112333766,0.473112333766,C15605
179.0567,8.36,0.885650103692,0.885650103692,C06465
146.0469,15.41,0.762909319899,0.762909319899,C05938
415.3254,35.12,0.0,0.0,C12919
146.0459,12.47,0.619187494619,0.619187494619,C03790
423.2147,8.71,0.75,0.75,C16986
179.0567,8.36,0.885650103692,0.885650103692,C00936
447.0899,12.23,0.0,0.0,C01750
141.0173,12.52,0.809061886051,0.809061886051,C00682
160.0615,12.08,0.75,0.75,C19694
175.0438,12.64,0.75,0.75,C17216
179.0566,9.57,0.822537874039,0.822537874039,C06153
325.1885,34.93,0.772150850937,0.772150850937,C10696
115.0401,9.67,0.75,0.75,C03273
197.0435,9.73,0.0,0.0,C21086
201.0531,20.26,0.413448234428,0.413448234428,C20805
151.0405,5.71,0.709269059072,0.709269059072,C13636
313.0538,12.38,0.301943364567,0.301943364567,C06939
328.9863,10.06,0.0258349982333,0.0258349982333,C18964
397.2388,9.3,0.0,0.0,C14446
179.0556,1.89,0.765892395026,0.765892395026,C01906
323.172,35.09,0.0876123530943,0.0876123530943,C06527
297.2449,34.85,0.75,0.72,C19418
193.036,15.34,0.75,0.75,C21034
179.0566,9.57,0.899263403742,0.899263403742,C00737
186.0386,10.93,0.75,0.75,C01215
369.1008,16.54,0.75,0.75,C10887
339.0227,15.73,0.75,0.75,C11021
131.0472,11.01,0.618225844992,0.618225844992,C19301
233.1555,2.57,0.91200457241,0.91200457241,C17492
179.0566,9.57,0.899263403742,0.899263403742,C01487
368.1657,9.29,0.75,0.75,C11773
269.0555,6.76,0.75,0.75,C15296
183.0639,10.22,0.0,0.0,C10765
277.0257,13.16,0.830452880111,0.830452880111,C16551
225.0857,9.93,0.75,0.75,C00931
169.123,9.07,0.0,0.0,C17621
188.093,10.9,0.248487030699,0.248487030699,C10124
179.0566,9.57,0.855493402921,0.855493402921,C10906
316.1545,15.54,0.780084354114,0.780084354114,C08516
291.0854,20.45,0.693522037381,0.693522037381,C00284
129.0559,9.37,0.0,0.0,C12314
249.1252,4.05,0.75,0.75,C17725
307.118,13.29,0.75,0.75,C09953
202.0498,10.37,0.403738106132,0.403738106132,C00331
130.0872,11.36,0.0,0.0,C16647
413.1268,20.28,0.75,0.75,C20571
243.0641,6.0,0.0700651090982,0.0700651090982,C10273
380.0397,14.42,0.75,0.75,C11097
159.093,9.36,0.0,0.0,C00398
202.0499,2.37,0.75,0.75,C10127
119.0352,8.37,0.838566827697,0.838566827697,C02022
348.12,10.62,0.298039236217,0.298039236217,C18501
242.0804,9.56,0.0,0.0,C05711
131.0341,8.29,0.875,0.875,C04106
387.1443,9.22,0.0103809247787,0.0103809247787,C10891
233.1555,2.57,0.779920212766,0.779920212766,C09350
135.0449,14.79,0.853929924242,0.853929924242,C05613
129.0559,9.37,0.0,0.0,C14530
257.0792,3.82,0.578566242469,0.578566242469,C09273
128.0359,15.77,0.0,0.0,C01877
283.2655,7.04,0.0,0.0,C20356
243.0637,8.79,0.0687884352154,0.0687884352154,C14283
303.0915,2.75,0.457399504439,0.457399504439,C18836
380.0701,10.97,0.75,0.75,C07589
495.2516,2.19,0.75,0.75,C05951
321.1327,12.44,0.794816138917,0.794816138917,C09568
471.1002,9.77,0.75,0.75,C06801
186.1134,9.43,0.0,0.0,C01092
245.1156,15.61,0.429333551187,0.429333551187,C09300
235.0738,9.49,0.0190512071722,0.0190512071722,C18249
166.051,8.01,0.804834168287,0.804834168287,C05831
148.0441,9.39,0.91015625,0.780078125,C00073
181.0514,14.78,0.66853585269,0.66853585269,C10447
211.0769,10.72,0.763325608343,0.763325608343,C16205
327.1954,9.26,0.791976903586,0.791976903586,C15187
259.1308,15.53,0.424472070181,0.424472070181,C09695
121.0296,12.62,0.0,0.0,C00539
151.0395,2.81,0.865601503759,0.49780075188,C14088
185.1186,9.12,0.83768115942,0.83768115942,C11420
179.0556,1.89,0.824564812669,0.824564812669,C01452
316.1545,15.54,0.619265008378,0.619265008378,C13730
173.0822,9.29,0.0,0.0,C16658
147.0662,11.11,0.0,0.0,C21045
315.0851,15.43,0.280186898914,0.280186898914,C10457
234.1143,9.36,0.75,0.75,C09573
165.0213,22.09,0.0,0.0,C01606
143.035,8.39,0.0,0.0,C19826
154.0626,10.93,0.75711578478,0.75711578478,C06419
169.123,9.07,0.0,0.0,C18066
164.0723,9.21,0.349199095147,0.349199095147,C20487
121.029,35.07,0.781930333817,0.781930333817,C15474
319.0786,9.41,0.75,0.75,C11586
245.0785,4.61,0.751486024947,0.751486024947,C19707
147.0674,2.71,0.75,0.75,C04104
297.0707,10.5,0.75,0.75,C14525
397.2388,9.3,0.0,0.0,C14947
184.0983,9.54,0.75,0.75,C10356
339.2033,35.02,0.82,0.82,C08152
313.1661,9.84,0.75,0.75,C17567
340.1278,9.71,0.424521785024,0.424521785024,C18540
249.147,10.19,0.0,0.0,C13456
188.0939,12.05,0.489097910055,0.489097910055,C06326
165.0192,14.29,0.85595065312,0.85595065312,C14096
360.1329,10.29,0.75,0.75,C07660
166.051,8.01,0.794540360368,0.794540360368,C06051
174.0567,2.6,0.788202111978,0.788202111978,C03230
405.1402,12.02,0.774694376528,0.774694376528,C11659
385.0947,13.78,0.819832788053,0.819832788053,C09924
179.0567,8.36,0.885650103692,0.885650103692,C21050
341.1126,9.63,0.752775672832,0.752775672832,C02048
147.0298,19.68,0.0,0.0,C01114
351.0609,13.82,0.896833503575,0.896833503575,C06118
180.0668,13.97,0.774607679429,0.774607679429,C06420
461.1037,10.95,0.8046692607,0.8046692607,C17762
225.1111,10.25,0.75,0.75,C19142
89.026,13.05,0.42,0.42,C00186
251.0721,11.93,0.754735324558,0.754735324558,C15111
115.0762,9.7,0.875,0.875,C12293
151.0611,7.14,0.75,0.75,C01904
190.0514,9.54,0.928979591837,0.749489795918,C05635
372.0741,10.52,0.753503825857,0.753503825857,C18761
300.1315,10.87,0.75,0.75,C10698
121.0298,5.55,0.81015123265,0.81015123265,C03067
150.0561,8.02,0.796237989232,0.796237989232,C17755
151.0395,2.81,0.865601503759,0.865601503759,C14103
147.0674,2.71,0.75,0.75,C21045
146.0459,12.47,0.610636746926,0.610636746926,C00302
193.036,15.34,0.832841003625,0.832841003625,C03342
164.0384,11.05,0.75,0.75,C15999
435.1292,11.04,0.149935628924,0.149935628924,C01604
407.2849,15.99,0.862911910065,0.456455955032,C00695
243.0641,6.0,0.0698625499867,0.0698625499867,C05901
429.1603,9.37,0.75,0.75,C10884
419.1192,10.73,0.75,0.75,C14918
407.2849,14.39,0.75,0.75,C20868
227.0682,4.33,0.776964873482,0.776964873482,C09314
286.1043,10.57,0.761531400892,0.761531400892,C12185
398.0213,20.32,0.75,0.75,C13400
313.0681,20.62,0.0,0.0,C10516
147.0298,19.68,0.0,0.0,C02612
213.0503,10.9,0.75,0.75,C13673
339.203,4.43,0.67,0.67,C08152
208.9333,13.88,0.0,0.0,C18816
116.0714,12.0,0.0,0.0,C00431
301.0983,12.18,0.818828213879,0.818828213879,C19393
249.1252,4.05,0.0389113060473,0.0389113060473,C14543
403.1129,10.48,0.75,0.75,C07317
328.0422,12.55,0.0186900054322,0.0186900054322,C18661
359.1236,8.44,0.75786154938,0.75786154938,C07184
327.1954,9.26,0.75923125554,0.75923125554,C15303
311.2976,2.15,0.45,0.225,C06425
720.2718,10.35,0.0,0.0,C18072
212.0912,9.57,0.0,0.0,C07429
481.1567,11.05,0.75,0.75,C14129
165.0186,7.62,0.85595065312,0.85595065312,C14096
179.0567,8.36,0.874232966568,0.874232966568,C02336
257.0792,3.82,0.75,0.75,C05131
503.1681,10.46,0.75,0.75,C01835
316.1179,13.86,0.75,0.75,C12174
299.14,8.21,0.75,0.75,C18589
281.2501,34.91,0.0,0.0,C08363
407.2849,15.99,0.759356287425,0.759356287425,C17649
147.0298,19.68,0.0,0.0,C00652
377.084,9.95,0.75,0.75,C06869
130.0513,12.6,0.791257883672,0.791257883672,C01157
193.0658,12.02,0.0,0.0,C11430
151.0405,5.71,0.709269059072,0.709269059072,C12064
131.0826,10.61,0.714891700564,0.714891700564,C01602
249.147,10.19,0.0,0.0,C09711
408.1322,12.46,0.75,0.75,C11366
332.0935,9.33,0.776736493936,0.776736493936,C05191
243.0641,6.0,0.766867154812,0.766867154812,C02067
89.0247,8.18,0.58,0.333333333333,C00186
195.0519,14.9,0.839966249473,0.839966249473,C00514
629.1432,10.28,0.75,0.75,C03691
291.0854,20.45,0.75,0.75,C09397
417.1611,2.47,0.892343000209,0.892343000209,C09493
165.0196,8.82,0.731861916512,0.731861916512,C14100
299.1009,8.49,0.367575093936,0.367575093936,C13705
321.1172,11.12,0.763051925316,0.763051925316,C11324
88.0414,15.7,0.0,0.0,C02116
348.12,10.62,0.75,0.75,C12019
485.1404,35.03,0.0,0.0,C06717
245.1156,15.61,0.466159504716,0.466159504716,C09476
596.3444,3.07,0.75,0.75,C10016
193.0718,6.7,0.765386081528,0.765386081528,C06353
151.0405,5.71,0.774207679415,0.504735893138,C05852
212.0912,9.57,0.0,0.0,C12819
524.3183,12.22,0.75,0.75,C11999
135.0449,14.79,0.279484152117,0.279484152117,C14087
147.0674,2.71,0.75,0.75,C02104
695.4242,34.94,0.75,0.75,C19903
165.0777,2.6,0.75,0.75,C19872
313.0681,20.62,0.0,0.0,C17784
346.0586,19.79,0.75,0.75,C19970
211.0769,10.72,0.763325608343,0.763325608343,C11428
141.0173,12.52,0.944990176817,0.944990176817,C14610
259.1308,15.53,0.603222751351,0.603222751351,C17744
121.0296,12.62,0.0,0.0,C06202
151.0405,5.71,0.776112296206,0.588056148103,C00642
193.036,15.34,0.820375489519,0.820375489519,C16245
407.2835,10.71,0.75,0.75,C17654
137.0233,20.64,0.82595549105,0.82595549105,C18316
179.0566,9.57,0.899263403742,0.899263403742,C06467
339.0893,14.65,0.512230864034,0.512230864034,C05403
121.0296,15.51,0.0,0.0,C00539
328.0422,12.55,0.75,0.75,C02353
319.1186,9.95,0.75,0.75,C06979
421.1336,9.93,0.75,0.75,C11660
565.1457,14.88,0.0,0.0,C13725
316.1545,15.54,0.77285527618,0.77285527618,C08530
511.2307,10.75,0.75,0.75,C14511
293.2104,8.07,0.206057523883,0.206057523883,C04594
165.0196,8.82,0.00229260746376,0.00229260746376,C01606
121.0291,2.57,0.868051313378,0.868051313378,C00633
179.0567,8.36,0.868229259307,0.868229259307,C19891
308.1017,11.03,0.896684435458,0.896684435458,C03525
179.0566,9.57,0.926673983929,0.643336991964,C01582
417.1584,12.5,0.09,0.09,C07267
341.1126,9.63,0.75253735062,0.75253735062,C19773
495.2251,10.4,0.75,0.75,C08760
121.0296,8.88,0.881828978622,0.881828978622,C15474
461.1037,10.95,0.733288607518,0.733288607518,C05990
286.106,6.57,0.753015029807,0.753015029807,C06351
248.1304,9.18,0.0,0.0,C15032
145.062,10.61,0.813041486171,0.813041486171,C00064
319.11,9.22,0.086837668463,0.086837668463,C15502
179.0567,8.36,0.874312314854,0.874312314854,C01719
111.0199,6.01,0.757377547916,0.757377547916,C00106
285.0884,9.48,0.494682849386,0.494682849386,C14852
403.114,13.0,0.75,0.395,C07317
258.0398,16.85,0.75,0.75,C06377
429.2234,10.72,0.75,0.75,C15425
308.1006,18.99,0.811883356123,0.811883356123,C03525
151.0395,2.81,0.856898200266,0.488966066755,C05852
242.0804,9.56,0.0,0.0,C02961
316.1545,15.54,0.777159158395,0.777159158395,C10692
296.1018,7.99,0.75,0.75,C05342
452.0967,10.06,0.75,0.75,C18453
517.0993,10.72,0.75,0.75,C10020
151.0405,5.71,0.743875946166,0.743875946166,C02639
332.0935,9.33,0.220015369342,0.220015369342,C12226
721.4368,2.59,0.0,0.0,C04146
239.0787,9.57,0.75,0.75,C14299
345.1298,8.0,0.841944360208,0.841944360208,C09385
179.0348,7.34,0.775856929955,0.775856929955,C01197
89.0247,8.18,0.75,0.75,C02426
458.0668,13.14,0.763965087282,0.763965087282,C04864
367.2164,2.16,0.862104539202,0.586052269601,C05964
88.0415,9.84,0.0,0.0,C00133
353.1039,9.86,0.804105263158,0.804105263158,C10627
328.0422,12.55,0.626465554318,0.626465554318,C02507
130.0872,11.36,0.0,0.0,C00123
316.1189,9.59,0.75,0.75,C12174
272.1245,10.79,0.75,0.75,C20916
319.0786,9.41,0.623588171617,0.623588171617,C02947
193.0718,6.7,0.764096600141,0.764096600141,C03660
166.051,8.01,0.812547942508,0.812547942508,C14170
185.1186,9.12,0.83768115942,0.83768115942,C11406
253.1183,9.56,0.0,0.0,C07890
114.0565,9.29,0.0,0.0,C16435
173.0099,21.62,0.201773051945,0.201773051945,C05422
445.0851,9.88,0.75,0.75,C09795
128.0359,15.77,0.0,0.0,C04281
179.0566,9.57,0.899263403742,0.899263403742,C01825
165.0213,22.09,0.75,0.75,C03590
179.0567,8.36,0.874550359712,0.874550359712,C05003
423.1296,8.74,0.75,0.75,C09309
181.054,3.67,0.0,0.0,C19230
259.1308,15.53,0.427831006781,0.427831006781,C21112
407.2849,14.39,0.75,0.75,C01558
369.1373,12.73,0.041312815633,0.041312815633,C17415
164.0723,9.21,0.835656178969,0.835656178969,C07527
369.1373,12.73,0.0244243816514,0.0244243816514,C09831
151.0405,5.71,0.758542103369,0.654271051685,C01984
121.0296,12.62,0.0,0.0,C00633
161.0456,8.31,0.772187593823,0.772187593823,C02991
113.0365,10.98,0.853099127322,0.853099127322,C02565
132.0307,15.69,0.75,0.75,C00049
147.0674,2.71,0.75,0.75,C06471
359.1236,8.44,0.610301156221,0.610301156221,C13487
218.1047,12.73,0.75,0.71,C00864
179.0566,9.57,0.899263403742,0.794631701871,C15923
215.0661,10.51,0.75,0.75,C17359
321.1086,10.48,0.343160075269,0.343160075269,C04079
151.0405,5.71,0.752933109858,0.752933109858,C10675
227.0682,4.33,0.825892290467,0.825892290467,C09925
273.0354,21.09,0.75,0.75,C04359
565.1457,14.88,0.75,0.75,C18212
135.0449,14.79,0.53071672196,0.53071672196,C01454
426.1386,11.1,0.75,0.75,C01870
371.1881,11.2,0.75,0.75,C20205
503.1681,10.46,0.804263565891,0.804263565891,C05404
131.0472,11.01,0.734020148013,0.734020148013,C01043
258.0398,16.85,1.0,0.875,C00352
386.2154,9.36,0.814527983141,0.814527983141,C16544
173.0574,13.49,0.0,0.0,C16674
447.0899,12.23,0.0,0.0,C12249
631.1149,10.89,0.75,0.75,C20357
172.0984,20.28,0.0,0.0,C02710
130.0872,11.36,0.0,0.0,C16434
174.0567,2.6,0.752882979501,0.752882979501,C06344
309.1108,18.12,0.780406400314,0.780406400314,C15051
417.1584,12.5,0.754243281471,0.754243281471,C09435
201.0387,12.34,0.75,0.75,C20581
245.1156,15.61,0.448623336369,0.448623336369,C17490
179.0556,1.89,0.819062933979,0.819062933979,C02782
233.1555,2.57,0.779920212766,0.779920212766,C09376
147.0674,2.71,0.75,0.75,C03348
339.0893,14.65,0.536908932164,0.536908932164,C10090
618.0907,10.52,0.75,0.75,C06398
85.03,21.64,0.0,0.0,C01770
285.0884,9.48,0.539810869546,0.539810869546,C18270
185.1186,9.12,0.896376811594,0.896376811594,C20714
166.051,8.01,0.812547942508,0.812547942508,C14171
328.0413,11.45,0.307567660996,0.307567660996,C00575
218.1047,12.73,0.429698543259,0.429698543259,C00371
603.2451,12.84,0.75,0.75,C20137
146.0469,15.41,0.235371927024,0.235371927024,C00025
257.0792,3.82,0.768066189424,0.768066189424,C09980
179.0566,9.57,0.899263403742,0.899263403742,C06465
245.0785,4.61,0.269159323522,0.269159323522,C17672
419.1702,11.37,0.806109725686,0.806109725686,C09475
165.056,9.73,0.813626587679,0.813626587679,C01456
85.03,21.64,0.0,0.0,C16267
243.0637,8.79,0.712120914733,0.712120914733,C08743
407.2835,10.71,0.75,0.75,C17657
151.0395,2.81,0.865601503759,0.865601503759,C02657
341.1126,9.63,0.75198601843,0.75198601843,C00897
403.0034,10.8,0.0,0.0,C13104
293.2104,8.07,0.206057523883,0.206057523883,C19613
362.2694,2.2,0.0,0.0,C11216
94.9809,20.69,0.75,0.75,C11145
461.1037,10.95,0.790077821012,0.790077821012,C10533
182.0462,9.79,0.719572268719,0.719572268719,C11466
367.1501,9.89,0.75,0.75,C15145
423.0992,12.97,0.75,0.75,C18438
179.0566,9.57,0.896542874009,0.896542874009,C05003
596.3444,3.07,0.796555506801,0.796555506801,C12002
371.1881,11.2,0.0,0.0,C03326
321.1327,12.44,0.372229750674,0.372229750674,C20351
302.0392,13.23,0.0,0.0,C08646
221.1043,10.04,0.75,0.475,C13708
